Date,Open,High,Low,Close,Volume,Name,Market_Cap
2021-10-31,118772.17,122432.27,116243.57,121992.86,4612769,BTC-USD,575074874605.1631
2021-11-01,121992.86,125683.52,121813.53,123705.32,2724420,BTC-USD,376954104994.2748
2021-11-02,123705.32,124830.22,119592.55,120242.04,3824837,BTC-USD,368618077276.7289
2021-11-03,120242.04,120570.74,116419.0,117828.34,3204704,BTC-USD,397448460763.82404
2021-11-04,117828.34,119916.97,113178.48,113930.43,6700036,BTC-USD,792807714196.2101
2021-11-05,113930.43,115675.14,112571.06,114693.02,2909678,BTC-USD,309445273698.3338
2021-11-06,114693.02,120430.62,114285.5,120133.86,4435372,BTC-USD,522484884080.23175
2021-11-07,120133.86,121523.67,118812.5,121284.22,2128540,BTC-USD,232028894703.20663
2021-11-08,121284.22,124707.04,120451.53,123244.08,1080988,BTC-USD,148673425609.43268
2021-11-09,123244.08,128636.97,122224.86,128530.18,4871445,BTC-USD,659822122215.2109
2021-11-10,128530.18,134774.19,128232.62,133725.74,611820,BTC-USD,82886616950.46712
2021-11-11,133725.74,134984.88,131615.68,132513.42,4573885,BTC-USD,580045146399.5288
2021-11-12,132513.42,133672.95,119152.6,120558.98,2454665,BTC-USD,271237501914.7621
2021-11-13,120558.98,122458.75,119878.73,121443.77,3585023,BTC-USD,491583746468.7074
2021-11-14,121443.77,130690.21,119463.11,128120.0,5273580,BTC-USD,662518485821.6342
2021-11-15,128120.0,129180.64,124420.04,125446.44,3263506,BTC-USD,409632236318.4351
2021-11-16,125446.44,126015.0,123641.55,124824.67,4597472,BTC-USD,578659184701.4336
2021-11-17,124824.67,125824.44,112023.37,112832.18,1285594,BTC-USD,142060491572.95178
2021-11-18,112832.18,112969.55,112404.69,112618.49,4361728,BTC-USD,443286380350.63293
2021-11-19,112618.49,121362.47,112363.43,120069.69,2023380,BTC-USD,206051808251.76022
2021-11-20,120069.69,121376.95,117138.79,118625.59,3891565,BTC-USD,387506821162.2386
2021-11-21,118625.59,120018.81,98736.67,100430.93,7549328,BTC-USD,836267827490.444
2021-11-22,100430.93,102239.99,99845.0,102038.67,1705807,BTC-USD,154809369139.6716
2021-11-23,102038.67,104902.1,96988.18,97140.08,3859259,BTC-USD,308259426713.5022
2021-11-24,97140.08,97277.86,95486.8,95582.3,3516514,BTC-USD,376116699409.41376
2021-11-25,95582.3,95913.09,94073.96,94124.55,4908498,BTC-USD,398079352230.2943
2021-11-26,94124.55,95022.13,91015.06,91075.65,3695546,BTC-USD,353422635044.11584
2021-11-27,91075.65,95092.12,90917.26,94865.11,3003757,BTC-USD,266560186108.61206
2021-11-28,94865.11,95854.93,93618.81,95388.5,1890494,BTC-USD,153388453578.006
2021-11-29,95388.5,95494.34,94586.9,94920.35,7609794,BTC-USD,697615322850.2625
2021-11-30,94920.35,99240.99,94821.17,98868.34,10615121,BTC-USD,845816270038.275
2021-12-01,98868.34,99472.24,95773.28,96068.27,3061141,BTC-USD,334196121593.46356
2021-12-02,96068.27,96226.0,93046.99,93396.7,3326974,BTC-USD,312406072518.1762
2021-12-03,93396.7,94701.1,91662.01,91881.89,6680224,BTC-USD,525199384070.53656
2021-12-04,91881.89,92388.67,86711.04,87671.35,2931821,BTC-USD,229994420100.78958
2021-12-05,87671.35,88241.38,84205.28,84309.13,5720870,BTC-USD,472284497687.5007
2021-12-06,84309.13,85154.8,81659.28,81907.02,2174953,BTC-USD,155973507899.78055
2021-12-07,81907.02,81936.94,74672.86,75873.78,3750278,BTC-USD,258209931075.81485
2021-12-08,75873.78,77543.25,74673.0,76899.35,3952796,BTC-USD,308148279898.4182
2021-12-09,76899.35,83551.36,75912.78,81897.87,2061747,BTC-USD,191317458111.29605
2021-12-10,81897.87,86001.08,80092.81,85604.59,1945974,BTC-USD,160043519269.7086
2021-12-11,85604.59,86355.5,84225.32,85309.29,2295238,BTC-USD,212799072312.2295
2021-12-12,85309.29,86268.08,80299.0,82577.82,5563218,BTC-USD,528617666815.9587
2021-12-13,82577.82,82753.5,78484.8,79108.89,2853463,BTC-USD,200118048193.1976
2021-12-14,79108.89,80280.74,79034.44,79263.65,2782694,BTC-USD,247668984313.6354
2021-12-15,79263.65,81974.53,78582.5,81511.8,5787393,BTC-USD,520311670457.5159
2021-12-16,81511.8,81814.64,80759.85,81567.39,5878801,BTC-USD,452077971619.95825
2021-12-17,81567.39,81863.93,78790.69,79188.3,4322504,BTC-USD,409315199670.0671
2021-12-18,79188.3,80140.69,78805.21,80080.65,2906011,BTC-USD,210614037832.08923
2021-12-19,80080.65,81309.5,79859.06,80962.3,4714108,BTC-USD,344231818977.7555
2021-12-20,80962.3,81642.24,77844.52,77898.88,5504132,BTC-USD,475459876676.7524
2021-12-21,77898.88,78134.05,76271.55,76730.68,7426188,BTC-USD,554923120891.2601
2021-12-22,76730.68,77803.2,75854.32,77476.65,8952463,BTC-USD,646662142727.6512
2021-12-23,77476.65,82265.63,77107.09,81845.36,4561787,BTC-USD,325371175965.8491
2021-12-24,81845.36,82398.19,72218.56,72423.73,2872081,BTC-USD,230083200844.11276
2021-12-25,72423.73,74334.67,71427.27,73983.32,5423614,BTC-USD,447212418282.0853
2021-12-26,73983.32,74076.42,68689.07,69043.89,3576126,BTC-USD,253483768070.73123
2021-12-27,69043.89,70302.48,68207.02,69960.25,4960992,BTC-USD,410560584717.03094
2021-12-28,69960.25,71157.74,69867.46,70697.94,2008171,BTC-USD,131647150251.7615
2021-12-29,70697.94,73596.52,70519.12,73508.03,3166941,BTC-USD,206687013690.59686
2021-12-30,73508.03,81579.15,73222.64,80817.39,2307765,BTC-USD,199747100521.9502
2021-12-31,80817.39,83696.33,80006.62,83283.9,9142332,BTC-USD,840110936588.7903
2022-01-01,83283.9,86926.74,82058.22,85026.83,2867391,BTC-USD,216977428773.34155
2022-01-02,85026.83,85476.03,79527.32,80052.15,7017108,BTC-USD,466601632006.91016
2022-01-03,80052.15,80688.07,78151.52,79131.67,3461994,BTC-USD,307980181522.6646
2022-01-04,79131.67,80470.67,77390.59,77665.05,6560517,BTC-USD,606638344164.3308
2022-01-05,77665.05,78275.57,73129.06,74410.29,3134155,BTC-USD,246709187727.91302
2022-01-06,74410.29,74430.92,72328.29,73147.85,3094172,BTC-USD,206221695221.46387
2022-01-07,73147.85,73490.61,70640.22,70695.03,4489581,BTC-USD,380446842454.89526
2022-01-08,70695.03,73066.77,70438.6,72200.61,2542606,BTC-USD,212455698677.78006
2022-01-09,72200.61,72872.71,69373.73,70008.61,2935096,BTC-USD,206581783912.9216
2022-01-10,70008.61,72203.41,68257.13,72054.94,1518696,BTC-USD,123669453770.96849
2022-01-11,72054.94,78313.19,71126.91,77918.45,877019,BTC-USD,76968720697.53137
2022-01-12,77918.45,82527.37,77540.57,80621.7,4817293,BTC-USD,455924953811.5218
2022-01-13,80621.7,81783.57,73598.12,73974.24,3086084,BTC-USD,259422618172.43893
2022-01-14,73974.24,76638.76,73876.5,76195.42,6358534,BTC-USD,512335697093.82446
2022-01-15,76195.42,85634.71,75891.32,84793.17,2358535,BTC-USD,208731417164.59674
2022-01-16,84793.17,86368.62,80573.47,80789.28,4215853,BTC-USD,336148541192.0525
2022-01-17,80789.28,81512.37,76288.38,76399.05,2403925,BTC-USD,192949605205.25143
2022-01-18,76399.05,76660.96,72976.66,74581.51,2281681,BTC-USD,190266160325.02264
2022-01-19,74581.51,75317.77,73725.61,74104.97,3005173,BTC-USD,264479799374.41876
2022-01-20,74104.97,78255.1,74031.91,77359.97,3299972,BTC-USD,251945306597.76813
2022-01-21,77359.97,79539.96,77064.81,79354.89,4494199,BTC-USD,367143640422.5647
2022-01-22,79354.89,80189.13,79328.52,79596.31,2945949,BTC-USD,229309719585.1557
2022-01-23,79596.31,81094.19,77763.67,79317.82,4715307,BTC-USD,399214300098.11554
2022-01-24,79317.82,82824.67,78805.24,81772.0,7941839,BTC-USD,683169251257.9344
2022-01-25,81772.0,82523.61,78229.09,78437.56,6693926,BTC-USD,423789667677.99243
2022-01-26,78437.56,80356.49,78332.21,79965.71,4903227,BTC-USD,398545643095.99
2022-01-27,79965.71,83704.95,78697.74,82266.49,4827230,BTC-USD,331751355335.69476
2022-01-28,82266.49,83485.7,78628.36,79507.48,2935943,BTC-USD,189207028641.03888
2022-01-29,79507.48,80127.37,78690.77,78729.8,3015655,BTC-USD,265076550167.09888
2022-01-30,78729.8,79685.04,73654.7,74915.86,2184865,BTC-USD,147879263788.23416
2022-01-31,74915.86,78773.08,73498.91,77520.67,2594623,BTC-USD,188316854991.96692
2022-02-01,77520.67,78409.57,68560.9,69333.79,3432632,BTC-USD,196498694727.3174
2022-02-02,69333.79,69442.85,67904.13,69125.79,1582495,BTC-USD,95367274419.06401
2022-02-03,69125.79,69432.44,67136.0,67166.98,3186946,BTC-USD,236799423659.78546
2022-02-04,67166.98,68143.02,63853.73,63934.13,3245892,BTC-USD,206986279759.52783
2022-02-05,63934.13,63994.87,62057.7,62069.06,3987289,BTC-USD,285171521156.8226
2022-02-06,62069.06,62145.61,59119.17,59376.43,5443660,BTC-USD,309939528126.86285
2022-02-07,59376.43,61077.94,58169.13,60563.89,3411548,BTC-USD,187500509130.32825
2022-02-08,60563.89,62285.55,60386.28,61970.29,1809375,BTC-USD,105292193145.18044
2022-02-09,61970.29,62320.31,60350.91,60900.28,5555624,BTC-USD,367134660379.4734
2022-02-10,60900.28,63633.09,60477.71,63231.98,4104054,BTC-USD,265217213381.99918
2022-02-11,63231.98,64791.51,63068.86,64302.32,1963460,BTC-USD,146667502963.06955
2022-02-12,64302.32,65036.75,60155.41,60566.37,3395074,BTC-USD,214030783668.332
2022-02-13,60566.37,67522.92,60490.9,66219.78,1818830,BTC-USD,120106160624.69621
2022-02-14,66219.78,66513.52,65045.69,66254.78,6143841,BTC-USD,453586102027.3235
2022-02-15,66254.78,66687.93,64066.28,64220.72,974936,BTC-USD,73819325091.90436
2022-02-16,64220.72,70579.49,64185.46,70389.64,3770721,BTC-USD,250115160095.4998
2022-02-17,70389.64,72206.79,69569.03,71743.88,2951347,BTC-USD,190556491948.1742
2022-02-18,71743.88,72463.88,71007.19,71476.0,3603326,BTC-USD,269524107131.5718
2022-02-19,71476.0,71778.47,70795.58,71500.67,5669309,BTC-USD,405176626924.36316
2022-02-20,71500.67,72034.84,70104.11,70546.24,5031339,BTC-USD,424395060653.5956
2022-02-21,70546.24,73344.56,70182.89,72970.16,4675417,BTC-USD,336029575842.6479
2022-02-22,72970.16,74559.47,72102.61,74119.32,4658257,BTC-USD,286479160956.81537
2022-02-23,74119.32,75908.89,73511.36,75105.16,3229978,BTC-USD,288909619539.00903
2022-02-24,75105.16,76331.29,70306.95,70868.52,2802491,BTC-USD,225904089448.05048
2022-02-25,70868.52,71019.68,65278.63,66242.47,3274062,BTC-USD,188969258846.14264
2022-02-26,66242.47,66297.13,64833.95,65893.22,2232511,BTC-USD,170915499242.86313
2022-02-27,65893.22,66512.55,64085.83,64185.27,4640664,BTC-USD,278878534728.7905
2022-02-28,64185.27,64591.79,63219.77,63624.05,1759201,BTC-USD,106425673418.00522
2022-03-01,63624.05,63998.16,63080.27,63821.14,3865179,BTC-USD,286779611577.7206
2022-03-02,63821.14,64544.15,62672.03,63902.75,6073667,BTC-USD,392799453597.47174
2022-03-03,63902.75,64752.36,63363.81,64435.57,4324143,BTC-USD,238256773078.44415
2022-03-04,64435.57,65924.33,64182.72,65033.56,2534528,BTC-USD,156196021996.44122
2022-03-05,65033.56,66191.0,64815.54,65040.38,2035503,BTC-USD,144151271080.02933
2022-03-06,65040.38,65050.38,63471.15,63679.95,3532778,BTC-USD,195647987622.5482
2022-03-07,63679.95,66151.3,63506.12,65582.61,2216035,BTC-USD,150578800359.07587
2022-03-08,65582.61,67649.47,65410.42,67320.81,3601262,BTC-USD,261376769404.1692
2022-03-09,67320.81,69488.37,67276.68,69393.04,8805137,BTC-USD,572852087036.9169
2022-03-10,69393.04,74245.75,68723.12,73272.62,6065122,BTC-USD,478872183086.0734
2022-03-11,73272.62,73718.43,73123.65,73573.26,2835300,BTC-USD,240660873464.80344
2022-03-12,73573.26,73676.09,72518.28,72518.67,4415375,BTC-USD,316625867245.6993
2022-03-13,72518.67,74183.83,67958.35,68926.46,1610010,BTC-USD,105774761875.13057
2022-03-14,68926.46,72205.41,68497.6,71975.03,1849791,BTC-USD,119886577696.28654
2022-03-15,71975.03,74721.23,71276.19,74664.66,7283533,BTC-USD,566490229500.0225
2022-03-16,74664.66,74976.73,72167.15,72800.26,5738551,BTC-USD,481244017718.1253
2022-03-17,72800.26,73996.13,69708.13,69842.43,3035505,BTC-USD,197137826796.44022
2022-03-18,69842.43,70828.98,67737.11,67764.84,1980591,BTC-USD,128643756156.88895
2022-03-19,67764.84,68112.61,62364.1,62474.36,3406394,BTC-USD,204863790267.32758
2022-03-20,62474.36,64154.14,62088.87,63977.87,3928209,BTC-USD,257431749997.31342
2022-03-21,63977.87,64290.47,62715.41,63797.53,2773810,BTC-USD,157737684725.3459
2022-03-22,63797.53,64011.94,62394.63,62874.45,3498612,BTC-USD,248324446393.70978
2022-03-23,62874.45,63725.49,58457.25,59582.05,2274869,BTC-USD,124459620508.77792
2022-03-24,59582.05,62748.37,59012.62,62235.95,8533417,BTC-USD,574711357391.3865
2022-03-25,62235.95,66920.55,62014.52,66398.45,4800634,BTC-USD,320439688310.4536
2022-03-26,66398.45,69522.24,65778.06,69397.52,2342854,BTC-USD,168174633976.9872
2022-03-27,69397.52,70330.19,68906.98,70224.91,3199957,BTC-USD,195917786544.1486
2022-03-28,70224.91,73665.26,70093.02,72382.07,1473485,BTC-USD,116680350159.27939
2022-03-29,72382.07,76748.87,71896.51,75727.44,4478729,BTC-USD,296919361718.1137
2022-03-30,75727.44,78966.64,75378.78,77839.63,5037257,BTC-USD,331475701457.883
2022-03-31,77839.63,80427.53,76965.59,80378.81,4234483,BTC-USD,346717888836.06964
2022-04-01,80378.81,80713.56,79468.65,80033.23,3372476,BTC-USD,292506715805.9327
2022-04-02,80033.23,84162.4,78775.91,83235.2,3243533,BTC-USD,221384286721.12686
2022-04-03,83235.2,83687.89,82444.66,83024.96,6114089,BTC-USD,420188231005.2628
2022-04-04,83024.96,85167.3,81939.35,85010.33,3597790,BTC-USD,342879001022.7185
2022-04-05,85010.33,93336.54,84199.61,91905.79,3196661,BTC-USD,330108145808.6398
2022-04-06,91905.79,92276.0,87178.41,89299.88,4408851,BTC-USD,353599447028.5229
2022-04-07,89299.88,89576.6,84754.53,87008.52,3189955,BTC-USD,290346048906.5305
2022-04-08,87008.52,87733.66,86292.24,87190.01,3139970,BTC-USD,267551688099.93927
2022-04-09,87190.01,95432.38,86711.59,94889.06,2444685,BTC-USD,244286666905.90945
2022-04-10,94889.06,95616.46,94280.36,95072.56,4172125,BTC-USD,454229699940.2818
2022-04-11,95072.56,101364.81,93748.7,101171.67,5883377,BTC-USD,495198071286.0437
2022-04-12,101171.67,103323.25,100854.95,102094.91,3267859,BTC-USD,370729544983.0149
2022-04-13,102094.91,102712.09,97269.99,97728.9,4671784,BTC-USD,455295235366.6082
2022-04-14,97728.9,98582.0,83996.15,87038.93,1572688,BTC-USD,140396289493.72662
2022-04-15,87038.93,94289.83,85555.18,94000.85,2646449,BTC-USD,264085762154.3095
2022-04-16,94000.85,100071.39,93245.11,98189.91,4747098,BTC-USD,544913880337.82043
2022-04-17,98189.91,98885.51,94092.74,94557.77,7656209,BTC-USD,595588295784.037
2022-04-18,94557.77,95277.97,88421.17,88614.3,1876040,BTC-USD,134955283433.09106
2022-04-19,88614.3,93605.71,88514.6,93107.84,5344486,BTC-USD,433573028875.0589
2022-04-20,93107.84,93845.9,90670.53,91062.19,3413257,BTC-USD,371297469102.6749
2022-04-21,91062.19,92323.53,86656.87,86751.41,5482005,BTC-USD,516485353691.82697
2022-04-22,86751.41,87804.03,82373.62,84855.58,6100648,BTC-USD,541412716201.6317
2022-04-23,84855.58,85420.86,82398.3,84443.88,5019733,BTC-USD,347084258285.71674
2022-04-24,84443.88,84910.28,83526.38,84015.44,2436274,BTC-USD,235723846747.24762
2022-04-25,84015.44,84201.8,83085.4,84016.86,2076864,BTC-USD,196320968414.20523
2022-04-26,84016.86,85540.37,80223.05,80913.83,3679042,BTC-USD,317308804354.7366
2022-04-27,80913.83,81507.91,79093.95,79378.61,2165085,BTC-USD,160802554090.39554
2022-04-28,79378.61,82029.22,79098.01,81417.67,1945277,BTC-USD,131170564388.49278
2022-04-29,81417.67,94790.74,81077.02,94314.88,6588256,BTC-USD,641263998518.493
2022-04-30,94314.88,98007.66,93399.65,96556.34,4885013,BTC-USD,513129100343.8194
2022-05-01,96556.34,97690.78,95970.51,96765.53,2982885,BTC-USD,241792989154.07974
2022-05-02,96765.53,99548.42,95975.85,98672.55,3149941,BTC-USD,327443386404.3331
2022-05-03,98672.55,103474.34,97844.75,102526.83,2400946,BTC-USD,225126012760.21033
2022-05-04,102526.83,103654.78,99561.09,100625.92,5224031,BTC-USD,581235338607.8131
2022-05-05,100625.92,103048.64,99527.39,102958.07,2693764,BTC-USD,281739641628.72546
2022-05-06,102958.07,106463.79,102895.99,105567.42,4103691,BTC-USD,368933181187.5769
2022-05-07,105567.42,109620.19,105038.88,108533.29,3351393,BTC-USD,367596157631.29156
2022-05-08,108533.29,109386.22,108275.04,108668.66,3739685,BTC-USD,389438102892.5315
2022-05-09,108668.66,111225.3,108148.31,109703.98,2123576,BTC-USD,203178423659.4581
2022-05-10,109703.98,112917.31,108991.57,112476.39,4809229,BTC-USD,614818435104.8612
2022-05-11,112476.39,119227.71,112061.04,116964.79,3511992,BTC-USD,330435629222.13477
2022-05-12,116964.79,117442.77,108437.87,109810.26,1532563,BTC-USD,155644282800.74985
2022-05-13,109810.26,115595.55,109221.89,114600.31,1392095,BTC-USD,128431352179.74857
2022-05-14,114600.31,116016.56,109640.08,110236.52,3027530,BTC-USD,279812208321.0028
2022-05-15,110236.52,117025.82,109839.92,115699.18,1684494,BTC-USD,179076636102.2276
2022-05-16,115699.18,116000.32,113561.79,114140.57,1419441,BTC-USD,133129759768.88365
2022-05-17,114140.57,114229.0,108697.18,108948.19,2059313,BTC-USD,233030373573.18927
2022-05-18,108948.19,113615.79,107740.77,112451.64,1424566,BTC-USD,133721820268.4216
2022-05-19,112451.64,113196.95,108295.59,109303.21,1978839,BTC-USD,233745190287.9943
2022-05-20,109303.21,110281.86,109212.07,110205.44,3587070,BTC-USD,324575780989.63367
2022-05-21,110205.44,111979.52,108773.23,111076.77,4949841,BTC-USD,452893385372.4181
2022-05-22,111076.77,115655.26,109327.34,114342.31,5194085,BTC-USD,547656611465.62054
2022-05-23,114342.31,118879.32,113711.73,117080.35,3875923,BTC-USD,525779199701.97974
2022-05-24,117080.35,120374.26,116068.12,118798.43,7630731,BTC-USD,957789121354.4258
2022-05-25,118798.43,119403.97,118118.84,119099.26,3168929,BTC-USD,418197966300.5026
2022-05-26,119099.26,124319.14,118069.78,123905.2,3046597,BTC-USD,323365126109.8801
2022-05-27,123905.2,125639.68,123364.03,125401.84,1464041,BTC-USD,208130729671.19662
2022-05-28,125401.84,135046.46,124389.18,133206.28,2009464,BTC-USD,215010792394.96027
2022-05-29,133206.28,133962.81,119849.68,121027.42,1278602,BTC-USD,136984621717.75371
2022-05-30,121027.42,124759.65,119238.45,123098.38,1856666,BTC-USD,239165856459.33978
2022-05-31,123098.38,124197.15,120936.59,122055.53,2312024,BTC-USD,268113363098.38037
2022-06-01,122055.53,126664.14,121575.1,123588.57,6816791,BTC-USD,1005646257588.7917
2022-06-02,123588.57,127037.23,123069.01,126297.36,6461089,BTC-USD,662717741210.809
2022-06-03,126297.36,129026.77,122179.45,127883.02,3183691,BTC-USD,488339727018.5401
2022-06-04,127883.02,130346.49,125966.01,129724.56,3269705,BTC-USD,445136286639.9534
2022-06-05,129724.56,130278.61,122996.22,123990.36,969857,BTC-USD,123076793554.98161
2022-06-06,123990.36,125238.34,114537.04,115343.56,2555659,BTC-USD,242840248498.0025
2022-06-07,115343.56,118872.04,114685.4,117649.82,5304639,BTC-USD,567504566971.9694
2022-06-08,117649.82,118370.11,116287.28,116403.23,1425626,BTC-USD,194136150861.21402
2022-06-09,116403.23,117023.46,107262.1,107781.46,4297879,BTC-USD,436224526377.19525
2022-06-10,107781.46,110240.17,106546.78,109959.82,1653349,BTC-USD,193557505810.21375
2022-06-11,109959.82,112803.38,109707.14,112793.19,2135682,BTC-USD,289019932989.9583
2022-06-12,112793.19,116988.86,112322.08,113597.68,4992755,BTC-USD,513413922037.85443
2022-06-13,113597.68,114594.71,111261.49,114406.33,1857154,BTC-USD,218936140407.01163
2022-06-14,114406.33,117495.74,113219.92,116417.27,4741707,BTC-USD,595391351804.5577
2022-06-15,116417.27,119031.53,115591.19,116990.47,1742353,BTC-USD,176493918431.86792
2022-06-16,116990.47,117351.36,114571.3,116218.85,4412401,BTC-USD,440739300215.83
2022-06-17,116218.85,116907.94,114558.68,115740.83,9287884,BTC-USD,1056200025270.6165
2022-06-18,115740.83,117916.67,108243.52,109431.87,5540578,BTC-USD,578622342011.4127
2022-06-19,109431.87,110963.96,109073.13,109543.01,5189433,BTC-USD,617175797537.0493
2022-06-20,109543.01,109636.87,105410.18,105765.27,2202882,BTC-USD,192868622849.1804
2022-06-21,105765.27,108342.05,104857.32,107475.72,2907167,BTC-USD,371461225903.8661
2022-06-22,107475.72,109287.56,107426.6,107727.03,2229981,BTC-USD,193555283396.48224
2022-06-23,107727.03,116590.48,107424.71,115483.6,7875838,BTC-USD,946390406828.4324
2022-06-24,115483.6,117558.82,113074.82,117103.1,2977412,BTC-USD,357399272128.12396
2022-06-25,117103.1,118777.86,115311.02,116240.99,3166817,BTC-USD,314327450145.2275
2022-06-26,116240.99,121946.8,115920.52,121391.67,5232229,BTC-USD,546460868081.6069
2022-06-27,121391.67,123675.85,120655.19,123621.12,3633263,BTC-USD,501730249466.4891
2022-06-28,123621.12,129571.42,122288.65,128937.17,2316669,BTC-USD,345011442762.8587
2022-06-29,128937.17,130833.72,122659.42,123405.71,1085137,BTC-USD,122289440259.41165
2022-06-30,123405.71,129027.96,123147.85,127403.72,9389173,BTC-USD,1166532179091.463
2022-07-01,127403.72,130676.23,126821.13,128728.56,6769319,BTC-USD,820861486696.7343
